100,125,218,105,126,,109,248,52,146,232,44
100,125,218,105,,126,109,248,52,146,232,44
100,125,218,105,,126,109,248,52,146,232,44
102,32,13,77,198,42,21,62,103,15,14,81
102,32,13,77,198,42,21,62,103,15,14,81
102,32,13,77,198,42,21,62,103,15,14,81
,,,,,,,,,70,70,70
GA,GA,GA,BL,BL,BL,,,,,,
